"Entry ID","Structure Author","Deposition Date","Resolution (Å)","Citation Author","Title","Publication Year","Structure Title","Expression Host","Source Organism","Total Number of Polymer Residues per Assembly",
"4WF9","Eyal, Z.","2014-09-14","3.427","Eyal, Z., Matzov, D., Krupkin, M., Wekselman, I., Paukner, S., Zimmerman, E., Rozenberg, H., Bashan, A., Yonath, A.","Structural insights into species-specific features of the ribosome from the pathogen Staphylococcus aureus.",2015,"The crystal structure of the large ribosomal subunit of Staphylococcus aureus in complex with telithromycin",,"Staphylococcus aureus subsp. aureus NCTC 8325",6153,
,"Matzov, D.",,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,"Krupkin, M.",,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,"Wekselman, I.",,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,"Zimmerman, E.",,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,"Rozenberg, H.",,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,"Bashan, A.",,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,"Yonath, A.E.",,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus USA300",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
"4WFA","Eyal, Z.","2014-09-14","3.392","Eyal, Z., Matzov, D., Krupkin, M., Wekselman, I., Paukner, S., Zimmerman, E., Rozenberg, H., Bashan, A., Yonath, A.","Structural insights into species-specific features of the ribosome from the pathogen Staphylococcus aureus.",2015,"The crystal structure of the large ribosomal subunit of Staphylococcus aureus in complex with linezolid",,"Staphylococcus aureus subsp. aureus NCTC 8325",6252,
,"Matzov, D.",,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,"Krupkin, M.",,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,"Wekselman, I.",,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,"Zimmerman, E.",,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,"Rozenberg, H.",,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,"Bashan, A.",,,,,,,,"Staphylococcus aureus subsp. aureus USA300",,
,"Yonath, A.E.",,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
"4WFB","Eyal, Z.","2014-09-14","3.43","Eyal, Z., Matzov, D., Krupkin, M., Wekselman, I., Paukner, S., Zimmerman, E., Rozenberg, H., Bashan, A., Yonath, A.","Structural insights into species-specific features of the ribosome from the pathogen Staphylococcus aureus.",2015,"The crystal structure of the large ribosomal subunit of Staphylococcus aureus in complex with BC-3205",,"Staphylococcus aureus subsp. aureus NCTC 8325",6252,
,"Matzov, D.",,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,"Krupkin, M.",,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,"Wekselman, I.",,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,"Zimmerman, E.",,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,"Rozenberg, H.",,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,"Bashan, A.",,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,"Yonath, A.E.",,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
,,,,,,,,,"Staphylococcus aureus subsp. aureus NCTC 8325",,
"4WFN","Wekselman, I.","2014-09-16","3.54","Wekselman, I., Zimmerman, E., Davidovich, C., Belousoff, M., Matzov, D., Krupkin, M., Rozenberg, H., Bashan, A., Friedlander, G., Kjeldgaard, J., Ingmer, H., Lindahl, L., Zengel, J.M., Yonath, A.","The Ribosomal Protein uL22 Modulates the Shape of the Protein Exit Tunnel.",2017,"Crystal structure of the large ribosomal subunit (50S) of Deinococcus radiodurans containing a three residue insertion in L22 in complex with erythromycin",,"Deinococcus radiodurans R1",6383,
,"Zimmerman, E.",,,,,,,,"Deinococcus radiodurans R1",,
,"Rozenberg, H.",,,,,,,,"Deinococcus radiodurans R1",,
,"Bashan, A.",,,,,,,,"Deinococcus radiodurans R1",,
,"Yonath, A.",,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
,,,,,,,,,"Deinococcus radiodurans R1",,
"4WOI","Pulk, A.","2014-10-15","3","Wasserman, M.R., Pulk, A., Zhou, Z., Altman, R.B., Zinder, J.C., Green, K.D., Garneau-Tsodikova, S., Doudna Cate, J.H., Blanchard, S.C.","Chemically related 4,5-linked aminoglycoside antibiotics drive subunit rotation in opposite directions.",2015,"4,5-linked aminoglycoside antibiotics regulate the bacterial ribosome by targeting dynamic conformational processes within intersubunit bridge B2",,"Escherichia coli str. K-12 substr. MDS42",11056,
,"Cate, J.H.D.",,,,,,,,"Escherichia coli K-12",10643,
,"Blanchard, S.",,,,,,,,"Escherichia coli K-12",,
,"Wasserman, M.",,,,,,,,"Escherichia coli K-12",,
,"Altman, R.",,,,,,,,"Escherichia coli K-12",,
,"Zhou, Z.",,,,,,,,"Escherichia coli K-12",,
,"Zinder, J.",,,,,,,,"Escherichia coli O157:H7 str. TW14359",,
,"Green, K.",,,,,,,,"Escherichia coli K-12",,
,"Garneau-Tsodikova, S.",,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Enterobacteria phage L1",,
,,,,,,,,,"Escherichia coli str. K-12 substr. MDS42",,
,,,,,,,,,"Escherichia coli str. K-12 substr. MDS42",,
,,,,,,,,,"Escherichia coli str. K-12 substr. MDS42",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
"4WPO","Lin, J.","2014-10-20","2.8","Lin, J., Gagnon, M.G., Bulkley, D., Steitz, T.A.","Conformational Changes of Elongation Factor G on the Ribosome during tRNA Translocation.",2015,"Crystal structure of the Thermus thermophilus 70S ribosome in complex with elongation factor G in the pre-translocational state",,"Thermus thermophilus HB8",12032,
,"Gagnon, M.G.",,,,,,,,"Thermus thermophilus HB8",12032,
,"Steitz, T.A.",,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"synthetic construct",,
,,,,,,,,"Escherichia coli","Escherichia coli str. K-12 substr. MC4100",,
,,,,,,,,"Escherichia coli","Escherichia coli str. K-12 substr. MC4100",,
,,,,,,,,"Escherichia coli","Escherichia coli str. K-12 substr. MC4100",,
,,,,,,,,"Escherichia coli BL21(DE3)","Thermus thermophilus HB8",,
,,,,,,,,"Escherichia coli BL21(DE3)","Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
"4WQ1","Rozov, A.","2014-10-21","3.1","Rozov, A., Demeshkina, N., Westhof, E., Yusupov, M., Yusupova, G.","Structural insights into the translational infidelity mechanism.",2015,"Complex of 70S ribosome with tRNA-Tyr and mRNA with C-A mismatch in the first position in the A-site.",,"Thermus thermophilus HB8",10775,
,"Demeshkina, N.",,,,,,,,"Thermus thermophilus HB8",10814,
,"Yusupov, M.",,,,,,,,"Thermus thermophilus HB8",,
,"Yusupova, G.",,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
"4WQF","Lin, J.","2014-10-21","2.8","Lin, J., Gagnon, M.G., Bulkley, D., Steitz, T.A.","Conformational Changes of Elongation Factor G on the Ribosome during tRNA Translocation.",2015,"Crystal structure of the Thermus thermophilus 70S ribosome in complex with elongation factor G and fusidic acid in the post-translocational state",,"Thermus thermophilus HB8",11949,
,"Gagnon, M.G.",,,,,,,,"Thermus thermophilus HB8",11949,
,"Steitz, T.A.",,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"synthetic construct",,
,,,,,,,,"Escherichia coli","Escherichia coli str. K-12 substr. MC4100",,
,,,,,,,,"Escherichia coli BL21(DE3)","Thermus thermophilus HB8",,
,,,,,,,,"Escherichia coli BL21(DE3)","Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
"4WQR","Rozov, A.","2014-10-22","3.15","Rozov, A., Demeshkina, N., Westhof, E., Yusupov, M., Yusupova, G.","Structural insights into the translational infidelity mechanism.",2015,"Complex of 70S ribosome with tRNA-Phe and mRNA with C-A mismatch in the first position in the A-site.",,"Thermus thermophilus HB8",10847,
,"Demeshkina, N.",,,,,,,,"Thermus thermophilus HB8",10847,
,"Yusupov, M.",,,,,,,,"Thermus thermophilus HB8",,
,"Yusupova, G.",,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Escherichia coli K-12",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
"4WQY","Lin, J.","2014-10-22","2.8","Lin, J., Gagnon, M.G., Bulkley, D., Steitz, T.A.","Conformational Changes of Elongation Factor G on the Ribosome during tRNA Translocation.",2015,"Crystal structure of the Thermus thermophilus 70S ribosome in complex with elongation factor G in the post-translocational state (without fusitic acid)",,"Thermus thermophilus HB8",11880,
,"Gagnon, M.G.",,,,,,,,"Thermus thermophilus HB8",11880,
,"Steitz, T.A.",,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
,,,,,,,,,"Thermus thermophilus HB8",,
