"Assembly ID","Deposition Date","PDB ID","DOI","Title",
"5FDU-1","2015-12-16","5FDU","10.1093/nar/gkv1545","Structure of the mammalian antimicrobial peptide Bac7(1-16) bound within the exit tunnel of a bacterial ribosome.",
"5JUO-1","2016-05-10","5JUO","10.7554/eLife.14874","Ensemble cryo-EM uncovers inchworm-like translocation of a viral IRES through the ribosome.",
"4D5L-1","2014-11-05","4D5L","10.1016/J.MOLCEL.2014.12.016","Cryo-Em of Ribosomal 80S Complexes with Termination Factors Reveals the Translocated Cricket Paralysis Virus Ires.",
"4LEL-1","2013-06-25","4LEL","10.1073/pnas.1409436111","Structural insights into +1 frameshifting promoted by expanded or modification-deficient anticodon stem loops.",
"4LEL-2","2013-06-25","4LEL","10.1073/pnas.1409436111","Structural insights into +1 frameshifting promoted by expanded or modification-deficient anticodon stem loops.",
"6HA1-1","2018-08-07","6HA1","10.1073/pnas.1808535115","Structural basis for antibiotic resistance mediated by theBacillus subtilisABCF ATPase VmlR.",
"4V8X-1","2013-07-19","4V8X","10.1093/NAR/GKT742","Yoeb-Ribosome Structure: A Canonical Rnase that Requires the Ribosome for its Specific Activity.",
"4V8X-2","2013-07-19","4V8X","10.1093/NAR/GKT742","Yoeb-Ribosome Structure: A Canonical Rnase that Requires the Ribosome for its Specific Activity.",
"5O60-1","2017-06-02","5O60","10.1016/j.celrep.2017.06.029","The Complete Structure of the Mycobacterium smegmatis 70S Ribosome.",
"1VY6-1","2014-05-13","1VY6","10.1038/nsmb.2871","A proton wire to couple aminoacyl-tRNA accommodation and peptide-bond formation on the ribosome.",
"1VY6-2","2014-05-13","1VY6","10.1038/nsmb.2871","A proton wire to couple aminoacyl-tRNA accommodation and peptide-bond formation on the ribosome.",
"1WKI-1","2004-05-31","1WKI","10.1016/j.jmb.2004.10.011","Solution Structure of Ribosomal Protein L16 from Thermus thermophilus HB8",
"4U4Q-1","2014-07-24","4U4Q","10.1038/nature13737","Structural basis for the inhibition of the eukaryotic ribosome.",
"4U52-1","2014-07-24","4U52","10.1038/nature13737","Structural basis for the inhibition of the eukaryotic ribosome.",
"4U4Q-2","2014-07-24","4U4Q","10.1038/nature13737","Structural basis for the inhibition of the eukaryotic ribosome.",
"4U52-2","2014-07-24","4U52","10.1038/nature13737","Structural basis for the inhibition of the eukaryotic ribosome.",
"1QD7-1","1999-07-09","1QD7","10.1038/23631","Structure of a bacterial 30S ribosomal subunit at 5.5 A resolution.",
"1VY7-1","2014-05-13","1VY7","10.1038/nsmb.2871","A proton wire to couple aminoacyl-tRNA accommodation and peptide-bond formation on the ribosome.",
"1VY7-2","2014-05-13","1VY7","10.1038/nsmb.2871","A proton wire to couple aminoacyl-tRNA accommodation and peptide-bond formation on the ribosome.",
"4U51-2","2014-07-24","4U51","10.1038/nature13737","Structural basis for the inhibition of the eukaryotic ribosome.",
"4U51-1","2014-07-24","4U51","10.1038/nature13737","Structural basis for the inhibition of the eukaryotic ribosome.",
"4V97-1","2012-04-06","4V97","10.1073/pnas.1301585110","Reorganization of an intersubunit bridge induced by disparate 16S ribosomal ambiguity mutations mimics an EF-Tu-bound state.",
"4V97-2","2012-04-06","4V97","10.1073/pnas.1301585110","Reorganization of an intersubunit bridge induced by disparate 16S ribosomal ambiguity mutations mimics an EF-Tu-bound state.",
"1HC8-2","2001-04-27","1HC8","10.1016/S0022-2836(02)00147-X","A Compact RNA Tertiary Structure Contains a Buried Backbone-K+ Complex",
"1HC8-1","2001-04-27","1HC8","10.1016/S0022-2836(02)00147-X","A Compact RNA Tertiary Structure Contains a Buried Backbone-K+ Complex",
"5JCS-1","2016-04-15","5JCS","10.1038/nsmb.3132","Architecture of the Rix1-Rea1 checkpoint machinery during pre-60S-ribosome remodeling",
"4TUB-2","2014-06-24","4TUB","10.1261/rna.046953.114","Structural insights into translational recoding by frameshift suppressor tRNASufJ.",
"4TUB-1","2014-06-24","4TUB","10.1261/rna.046953.114","Structural insights into translational recoding by frameshift suppressor tRNASufJ.",
"4TUD-1","2014-06-24","4TUD","10.1261/rna.046953.114","Structural insights into translational recoding by frameshift suppressor tRNASufJ.",
"4TUD-2","2014-06-24","4TUD","10.1261/rna.046953.114","Structural insights into translational recoding by frameshift suppressor tRNASufJ.",
"1NJI-1","2002-12-31","1NJI","10.1016/S0022-2836(03)00668-5","Structures of Five Antibiotics Bound at the Peptidyl Transferase Center of 
the Large Ribosomal Subunit",
"1VI6-2","2003-12-01","1VI6","10.1002/prot.20541","Structural analysis of a set of proteins resulting from a bacterial genomics project",
"1VI6-1","2003-12-01","1VI6","10.1002/prot.20541","Structural analysis of a set of proteins resulting from a bacterial genomics project",
"4U3U-1","2014-07-22","4U3U","10.1038/nature13737","Structural basis for the inhibition of the eukaryotic ribosome.",
"4U3U-2","2014-07-22","4U3U","10.1038/nature13737","Structural basis for the inhibition of the eukaryotic ribosome.",
"6RXU-1","2019-06-10","6RXU","10.1016/j.molcel.2019.06.032","Thermophile 90S Pre-ribosome Structures Reveal the Reverse Order of Co-transcriptional 18S rRNA Subdomain Integration.",
"4V8J-1","2011-12-20","4V8J","10.1073/pnas.1301585110","Reorganization of an intersubunit bridge induced by disparate 16S ribosomal ambiguity mutations mimics an EF-Tu-bound state.",
"4V8J-2","2011-12-20","4V8J","10.1073/pnas.1301585110","Reorganization of an intersubunit bridge induced by disparate 16S ribosomal ambiguity mutations mimics an EF-Tu-bound state.",
"6VWM-1","2020-02-20","6VWM","10.7554/eLife.55799","mRNA stem-loops can pause the ribosome by hindering A-site tRNA binding.",
"1JZY-1","2001-09-17","1JZY","10.1038/35101544","Structural basis for the interaction of antibiotics with the peptidyl transferase centre in eubacteria.",
"6QTA-1","2019-02-22","6QTA","10.1038/s41467-019-10922-6","Crystal structures of Rea1-MIDAS bound to its ribosome assembly factor ligands resembling integrin-ligand-type complexes.",
"6VWN-1","2020-02-20","6VWN","10.7554/eLife.55799","mRNA stem-loops can pause the ribosome by hindering A-site tRNA binding.",
"1JZX-1","2001-09-17","1JZX","10.1038/35101544","Structural basis for the interaction of antibiotics with the peptidyl transferase centre in eubacteria.",
"5XYI-1","2017-07-08","5XYI","10.1038/cr.2017.104","Cryo-EM structures of the 80S ribosomes from human parasites Trichomonas vaginalis and Toxoplasma gondii",
"6VWL-1","2020-02-20","6VWL","10.7554/eLife.55799","mRNA stem-loops can pause the ribosome by hindering A-site tRNA binding.",
"3J3V-1","2013-04-28","3J3V","10.1093/nar/gkt423","Cryo-EM structures of the late-stage assembly intermediates of the bacterial 50S ribosomal subunit",
"6N9E-2","2018-12-03","6N9E","10.1093/nar/gky1211","Mechanistic insights into the slow peptide bond formation with D-amino acids in the ribosomal active site.",
"6N9E-1","2018-12-03","6N9E","10.1093/nar/gky1211","Mechanistic insights into the slow peptide bond formation with D-amino acids in the ribosomal active site.",
"1I6U-1","2001-03-05","1I6U","10.1006/jmbi.2001.4877","Detailed analysis of RNA-protein interactions within the ribosomal protein S8-rRNA complex from the archaeon Methanococcus jannaschii.",
"1I6U-2","2001-03-05","1I6U","10.1006/jmbi.2001.4877","Detailed analysis of RNA-protein interactions within the ribosomal protein S8-rRNA complex from the archaeon Methanococcus jannaschii.",
"6HCF-1","2018-08-14","6HCF","10.1016/j.molcel.2018.08.037","ZNF598 Is a Quality Control Sensor of Collided Ribosomes.",
"5WFS-1","2017-07-12","5WFS","10.1093/nar/gky346","Cryo-EM shows stages of initial codon selection on the ribosome by aa-tRNA in ternary complex with GTP and the GTPase-deficient EF-TuH84A.",
"2FTC-1","2006-01-24","2FTC","10.1016/j.jmb.2006.01.094","A Structural Model for the Large Subunit of the Mammalian Mitochondrial Ribosome",
"6SGA-1","2019-08-03","6SGA","10.1126/science.aaw5570","Mitoribosomal small subunit biogenesis in trypanosomes involves an extensive assembly machinery.",
"5NO2-1","2017-04-10","5NO2","10.1093/nar/gkx324","RsgA couples the maturation state of the 30S ribosomal decoding center to activation of its GTPase pocket.",
"3JAN-1","2015-06-17","3JAN","10.7554/eLife.07975","Structures of the scanning and engaged states of the mammalian SRP-ribosome complex.",
"6SGB-1","2019-08-03","6SGB","10.1126/science.aaw5570","Mitoribosomal small subunit biogenesis in trypanosomes involves an extensive assembly machinery.",
"6SGC-1","2019-08-03","6SGC","10.1038/s41594-019-0331-x","Mechanism of ribosome stalling during translation of a poly(A) tail.",
"5DGV-1","2015-08-28","5DGV",,"Coping with proline stalling: structural basis of hypusine-induced protein synthesis by the eukaryotic ribosome",
"5DGV-2","2015-08-28","5DGV",,"Coping with proline stalling: structural basis of hypusine-induced protein synthesis by the eukaryotic ribosome",
"4V4J-1","2007-07-18","4V4J","10.1073/pnas.0707850104","Interactions and dynamics of the Shine Dalgarno helix in the 70S ribosome.",
"4V4I-1","2007-02-15","4V4I","10.1016/j.cell.2006.08.032","Crystal Structure of a 70S Ribosome-tRNA Complex Reveals Functional Interactions and Rearrangements",
"6BZ6-2","2017-12-22","6BZ6","10.1093/nar/gky1178","Ribosomal ambiguity (ram) mutations promote the open (off) to closed (on) transition and thereby increase miscoding.",
"6BZ6-1","2017-12-22","6BZ6","10.1093/nar/gky1178","Ribosomal ambiguity (ram) mutations promote the open (off) to closed (on) transition and thereby increase miscoding.",
"5MLC-1","2016-12-06","5MLC","10.1093/nar/gkw1272","Cryo-EM structure of the spinach chloroplast ribosome reveals the location of plastid-specific ribosomal proteins and extensions.",
"4V6E-1","2009-06-28","4V6E","10.1126/science.1175275","Structures of the ribosome in intermediate States of ratcheting.",
"4V6E-2","2009-06-28","4V6E","10.1126/science.1175275","Structures of the ribosome in intermediate States of ratcheting.",
"1NWY-1","2003-02-07","1NWY","10.1016/S0969-2126(03)00022-4","Structural basis for the antibiotic activity of ketolides and azalides.",
"3G71-1","2009-02-09","3G71","10.1016/j.jmb.2009.04.005","U2504 determines the species specificity of the A-site cleft antibiotics: the structures of tiamulin, homoharringtonine, and bruceantin bound to the ribosome.",
"4V6D-2","2009-06-27","4V6D","10.1126/science.1175275","Structures of the ribosome in intermediate States of ratcheting.",
"4V6D-1","2009-06-27","4V6D","10.1126/science.1175275","Structures of the ribosome in intermediate States of ratcheting.",
"3JCE-1","2015-12-01","3JCE","10.1038/nsmb.3160","EF4 disengages the peptidyl-tRNA CCA end and facilitates back-translocation on the 70S ribosome",
"4V6C-1","2009-06-27","4V6C","10.1126/science.1175275","Structures of the ribosome in intermediate States of ratcheting.",
"4V6C-2","2009-06-27","4V6C","10.1126/science.1175275","Structures of the ribosome in intermediate States of ratcheting.",
"4V8H-1","2011-12-11","4V8H","10.1126/science.1218538","How Hibernation Factors RMF, HPF, and YfiA Turn Off Protein Synthesis.",
"4V8H-2","2011-12-11","4V8H","10.1126/science.1218538","How Hibernation Factors RMF, HPF, and YfiA Turn Off Protein Synthesis.",
"6QTB-2","2019-02-22","6QTB","10.1038/s41467-019-10922-6","Crystal structures of Rea1-MIDAS bound to its ribosome assembly factor ligands resembling integrin-ligand-type complexes.",
"3J3W-1","2013-04-28","3J3W","10.1093/nar/gkt423","Cryo-EM structures of the late-stage assembly intermediates of the bacterial 50S ribosomal subunit",
"6QTB-1","2019-02-22","6QTB","10.1038/s41467-019-10922-6","Crystal structures of Rea1-MIDAS bound to its ribosome assembly factor ligands resembling integrin-ligand-type complexes.",
"2ZM6-1","2008-04-11","2ZM6",,"Crystal structure of the Thermus thermophilus 30S ribosomal subunit",
"4V8F-1","2011-12-07","4V8F","10.1038/nature10913","A new understanding of the decoding principle on the ribosome.",
"4V8F-2","2011-12-07","4V8F","10.1038/nature10913","A new understanding of the decoding principle on the ribosome.",
"4V8G-2","2011-12-11","4V8G","10.1126/science.1218538","How hibernation factors RMF, HPF, and YfiA turn off protein synthesis.",
"4V8G-1","2011-12-11","4V8G","10.1126/science.1218538","How hibernation factors RMF, HPF, and YfiA turn off protein synthesis.",
"2UXD-1","2007-03-28","2UXD","10.1261/RNA.367307","Structures of Trnas with an Expanded Anticodon Loop in the Decoding Center of the 30S Ribosomal Subunit.",
"4V5N-1","2010-10-21","4V5N","10.1038/NATURE09547","Head Swivel on the Ribosome Facilitates Translocation by Means of Intra-Subunit tRNA Hybrid Sites.",
"3JBO-1","2015-09-16","3JBO","10.1093/nar/gkv991","Dynamical features of the Plasmodium falciparum ribosome during translation.",
"4V5O-2","2010-11-26","4V5O","10.1126/SCIENCE.1198308","Crystal Structure of the Eukaryotic 40S Ribosomal Subunit in Complex with Initiation Factor 1.",
"4V5O-1","2010-11-26","4V5O","10.1126/SCIENCE.1198308","Crystal Structure of the Eukaryotic 40S Ribosomal Subunit in Complex with Initiation Factor 1.",
"4YBB-1","2015-02-18","4YBB","10.1038/nsmb.2994","High-resolution structure of the Escherichia coli ribosome.",
"4YBB-2","2015-02-18","4YBB","10.1038/nsmb.2994","High-resolution structure of the Escherichia coli ribosome.",
"5VP2-1","2017-05-04","5VP2","10.1093/nar/gkx413","Madumycin II inhibits peptide bond formation by forcing the peptidyl transferase center into an inactive state.",
"5VP2-2","2017-05-04","5VP2","10.1093/nar/gkx413","Madumycin II inhibits peptide bond formation by forcing the peptidyl transferase center into an inactive state.",
"4V7A-1","2013-10-14","4V7A","10.1038/nsmb.2690","Energy barriers and driving forces in tRNA translocation through the ribosome.",
"5T62-1","2016-09-01","5T62","10.15252/embj.201696012","Nmd3 is a structural mimic of eIF5A, and activates the cpGTPase Lsg1 during 60S ribosome biogenesis.",
"6FYX-1","2018-03-12","6FYX","10.7554/eLife.39273","Translational initiation factor eIF5 replaces eIF1 on the 40S ribosomal subunit to promote start-codon recognition.",
"4YZV-1","2015-03-25","4YZV","10.1073/pnas.1512959112","Defining the mRNA recognition signature of a bacterial toxin protein.",
"4YZV-2","2015-03-25","4YZV","10.1073/pnas.1512959112","Defining the mRNA recognition signature of a bacterial toxin protein.",
"6WNT-1","2020-04-23","6WNT","10.1038/s41467-020-16694-8","Ribosome engineering reveals the importance of 5S rRNA autonomy for ribosome assembly.",
"6IZI-1","2018-12-19","6IZI","10.1016/j.jmb.2019.02.002","Cryo-EM Structures Reveal Relocalization of MetAP in the Presence of Other Protein Biogenesis Factors at the Ribosomal Tunnel Exit.",
"4CE4-1","2013-11-08","4CE4","10.1038/NATURE12890","Architecture of the Large Subunit of the Mammalian Mitochondrial Ribosome.",
"6WNV-1","2020-04-23","6WNV","10.1038/s41467-020-16694-8","Ribosome engineering reveals the importance of 5S rRNA autonomy for ribosome assembly.",
"1N32-1","2002-10-25","1N32","10.1016/S0092-8674(02)01086-3","Selection of tRNA by the Ribosome Requires a Transition from an Open to a Closed Form",
"3JAH-1","2015-06-10","3JAH","10.1038/nature14896","Structural basis for stop codon recognition in eukaryotes.",
"1N33-1","2002-10-25","1N33","10.1016/S0092-8674(02)01086-3","Selection of tRNA by the Ribosome Requires a Transition from an Open to a Closed Form",
"1N36-1","2002-10-25","1N36","10.1016/S0092-8674(02)01086-3","Selection of tRNA by the Ribosome Requires a Transition from an Open to a Closed Form",
"5EL7-1","2015-11-04","5EL7","10.1038/ncomms10457","Novel base-pairing interactions at the tRNA wobble position crucial for accurate reading of the genetic code.",
"5EL7-2","2015-11-04","5EL7","10.1038/ncomms10457","Novel base-pairing interactions at the tRNA wobble position crucial for accurate reading of the genetic code.",
"1FEU-1","2000-07-23","1FEU","10.1107/S0907444901006291","Structure of ribosomal protein TL5 complexed with RNA provides new insights into the CTC family of stress proteins.",
"1FEU-2","2000-07-23","1FEU","10.1107/S0907444901006291","Structure of ribosomal protein TL5 complexed with RNA provides new insights into the CTC family of stress proteins.",
"3JAG-1","2015-06-10","3JAG","10.1038/nature14896","Structural basis for stop codon recognition in eukaryotes.",
"6SKG-1","2019-08-15","6SKG","10.1038/s41586-020-2418-2","Dynamic RNA acetylation revealed by quantitative cross-evolutionary mapping.",
